"同じ","おなじ, おんなじ","same, identical, equal, alike, equivalent; anyway, in any case, if one must ..., if one has to ..., as long as ..."
"","ぞ","adds force or indicates command"
"","なんて","things like, something like, someone like, such a thing as, (the fact) that, to think that"
"増す","ます","to increase, to grow"
"済みません","すみません, スミマセン","excuse me, pardon me, I'm sorry, I beg your pardon; thank you, you shouldn't have, it's too much"
"かも知れない","かもしれない","may, might, perhaps, may be, possibly"
"歩く","あるく","to walk"
"能力","のうりょく","ability, faculty"
"気","き","spirit, mind, heart; nature, disposition; intention, mind, will, motivation; mood, feelings; consciousness; care, attention, consideration, worry; interest; (the) air, atmosphere; ambience, atmosphere (of), air (of), mood; fragrance, aroma, flavour, taste; qi (in traditional Chinese philosophy and medicine), chi, ki"
"捕る","とる","to catch (a wild animal, fish, insect, baseball, etc.), to capture"
"誤り","あやまり","error, mistake, slip, bug"
"日","にち","Sunday; nth day (of the month); counter for days; Japan"
"哩","マイル","mile"
"姿","すがた","figure, form, shape; appearance, dress, guise; state, condition, picture, image; form (of a waka); dressed in ..., wearing ..."
"待つ","まつ","to wait; to await, to look forward to, to anticipate; to depend on, to need"
"口","くち","mouth; opening, hole, gap, orifice; mouth (of a bottle), spout, nozzle, mouthpiece; gate, door, entrance, exit; speaking, speech, talk (i.e. gossip); taste, palate; mouth (to feed); opening (i.e. vacancy), available position; invitation, summons; kind, sort, type; opening (i.e. beginning); counter for mouthfuls, shares (of money), stove burners, and swords"
"","だって","after all, because; but; even; too, as well, also; they say, I hear, you mean"
"","こんな","this sort of, this kind of, like this, such"
"答える","こたえる","to answer, to reply"
"少し","すこし","a little, a bit, a small amount, a few, some, slightly, somewhat; a little while, a short time, a moment, a minute; a little way, a short distance"
"限り","かぎり","limit, limits, bounds; degree, extent, scope; the end, the last; as long as ..., as far as ..., as much as ..., to the limits of ..., all of ...; unless ...; (not) included in ..., (not) part of ...; being very much (in a certain state), extreme amount (of a feeling, etc.); ... only (e.g. ""one time only"", ""today only""); end of one's life, final moments, death; funeral, burial"
"一寸","ちょっと, ちょと, チョット, ちょいと, チョッと","a little, a bit, slightly; just a minute, for a moment, briefly; somewhat, rather, fairly, pretty, quite; (not) easily, (not) readily; hey!, come on, excuse me; thanks, but no, not feasible, not possible"
"殊に","ことに","especially, particularly, unusually, above all; additionally"
"敵","てき","opponent, rival, adversary; menace, danger, threat, enemy"
"酒","さけ","alcohol, sake"
"肉","にく","flesh; meat; flesh (of a fruit), pulp; the physical body (as opposed to the spirit), flesh; thickness; content, substance, flesh; ink pad"
"多い","おおい","many, numerous, a lot; large amount of, large quantity of, a lot, much; frequent, common"
"動く","うごく","to move, to stir, to shift, to shake, to swing; to operate, to run, to go, to work; to make a move, to take action, to act, to go into action; to be touched, to be influenced; to change, to vary, to fluctuate, to waver; to be transferred"
"書く","かく","to write, to compose, to pen; to draw, to paint"
"乗り遅れる","のりおくれる","to miss (a train, bus, etc.); to fail to keep up with (e.g. the times), to be left behind by"
"心","こころ","mind, heart, spirit; the meaning of a phrase (riddle, etc.)"
"買う","かう","to buy, to purchase; to value (highly), to think highly of, to have a high opinion of, to appreciate, to recognize; to incur (someone's anger, displeasure, etc.), to elicit (e.g. sneers), to invite (e.g. scorn), to evoke, to arouse, to win (someone's favour); to accept, to take on, to take up; to pay for (a prostitute, geisha, etc.)"
"嗚呼","ああ, あー, あぁ, アー, アア, アァ","ah!, oh!, alas!; yes, indeed, that is correct; aah, gah, argh; hey!, yo!; uh huh, yeah yeah, right, gotcha"
"五","ご, いつ, い","five, 5"
"厳しい","きびしい","severe, strict, rigid, unsparing, relentless; hard (to do), difficult, tricky; intense (e.g. cold), harsh (weather), inclement"
"冊","さつ","counter for books; volume"
"","あっ, アッ, アっ, あ, ア","ah, oh; hey!"
"始める","はじめる","to start, to begin, to commence, to initiate, to originate; to start up (a business, society, etc.), to open (e.g. a store), to establish; to start ..., to begin to ..."
"銅","どう, あか, あかがね","copper (Cu); bronze (medal)"
"どの様に","どのように","how, in what way"
"暇","ひま, ヒマ","spare time, free time, leisure; time (it takes to do something), time required; time off, leave, vacation, holiday; dismissal, firing, severance, divorce; free, not busy, unoccupied, idle; slow (business), slack, dull; to be free, to be not busy, to be available, to be doing nothing"
"殺す","ころす","to kill, to slay, to murder, to slaughter; to suppress, to block, to hamper, to destroy (e.g. talent), to eliminate (e.g. an odour), to spoil (e.g. a flavour), to kill (e.g. one's speed); to suppress (a voice, feelings, etc.), to hold back, to stifle (a yawn, laugh, etc.), to hold (one's breath); to put out (a runner); to pawn, to put in hock"
"","みたい","-like, sort of, similar to, resembling"
"通る","とおる","to go by, to go past, to go along, to travel along, to pass through, to use (a road), to take (a route), to go via, to go by way of; to run (between; of a rail service, bus route, etc.), to operate (between), to connect; to go indoors, to go into a room, to be admitted, to be shown in, to be ushered in, to come in; to penetrate, to pierce, to skewer, to go through, to come through; to permeate, to soak into, to spread throughout; to carry (e.g. of a voice), to reach far; to be passed on (e.g. of a customer's order to the kitchen), to be relayed, to be conveyed; to pass (a test, a bill in the House, etc.), to be approved, to be accepted; to go by (a name), to be known as, to be accepted as, to have a reputation for; to be coherent, to be logical, to be reasonable, to be comprehensible, to be understandable, to make sense; to get across (e.g. of one's point), to be understood; to pass for, to come across as, to seem like; to be straight (e.g. wood grain); to be well-informed, to be wise; to do ... completely, to do ... thoroughly"
"使う","つかう","to use (a tool, method, etc.), to make use of, to put to use; to use (a person, animal, puppet, etc.), to employ, to handle, to manage, to manipulate; to use (time, money, etc.), to spend, to consume; to use (language), to speak"
"音","おと","sound, noise; (musical) note; fame"
"平和","へいわ","peace, harmony"
"話す","はなす","to talk, to speak, to converse, to chat; to tell, to explain, to narrate, to mention, to describe, to discuss; to speak (a language)"
"仕舞う","しまう","to finish, to stop, to end, to put an end to, to bring to a close; to close (a business, etc.), to close down, to shut down, to shut up; to put away, to put back, to keep, to store; to do completely, to finish; to do accidentally, to do without meaning to, to happen to do"
"折る","おる","to break, to fracture, to break off, to snap off, to pick (e.g. flowers); to fold, to bend; to make (origami); to interrupt, to end"
"女","おんな","woman, female; female lover, girlfriend, mistress, (someone's) woman"
"","たい","want to ... do something, would like to ...; indicates emphasis; very ..."
