"上空","じょうくう","sky, the skies, high-altitude sky, upper air"
"突進","とっしん","rush, dash, charge"
"万事","ばんじ","all, everything"
"大型","おおがた","large, large-sized, large-scale, big"
"鶏","にわとり, とり, かけ, くたかけ, ニワトリ","chicken (Gallus gallus domesticus), domestic chicken; chicken meat"
"","マダム","madam, (married) woman, lady, housewife; proprietress (of a bar, coffee shop, etc.), manageress"
"要素","ようそ","component, factor, item (e.g. in list); element (e.g. in array), member (e.g. data structure)"
"年上","としうえ","older, senior"
"金髪","きんぱつ, キンパツ","blond hair, blonde hair, golden hair"
"平凡","へいぼん","ordinary, common, commonplace, mediocre, unremarkable, undistinguished, uneventful"
"優秀","ゆうしゅう","superior, excellent, brilliant, outstanding"
"指紋","しもん","fingerprint"
"人殺し","ひとごろし","murder, murderer"
"鎧","よろい","armor, armour"
"苦手","にがて","poor (at), weak (in), not very good (at); not one's cup of tea, not one's favorite"
"心理","しんり","state of mind, mentality, psychology"
"断言","だんげん","assertion, declaration, affirmation"
"舌打ち","したうち","clicking one's tongue, tut-tut; smacking one's lips (with relish)"
"一台","いちだい","one machine, one vehicle"
"食卓","しょくたく","dining table"
"青ざめる","あおざめる","to become pale, to turn pale"
"","スキー","skiing; ski, skis"
"感想","かんそう","impressions, thoughts, feelings, reactions"
"腕時計","うでどけい","wristwatch, watch"
"危機","きき","crisis, critical situation, emergency, pinch"
"緩める","ゆるめる","to loosen, to slacken; to relax (attention, efforts, etc.), to let down (one's guard), to relieve (tension); to relax (a rule), to ease (e.g. restrictions), to loosen (control); to reduce (speed), to slow down, to ease up; to make more gradual (of a slope)"
"区別","くべつ","distinction, differentiation, discrimination, difference"
"愚か","おろか","foolish, stupid, silly"
"案","あん","idea, plan, proposal, suggestion, (government) bill; draft, rough copy; expectation; desk, stand"
"窯","かま","stove, furnace, kiln"
"設ける","もうける","to prepare, to provide; to set up, to establish, to organize, to lay down (rules), to make (an excuse)"
"理論","りろん","theory"
"衝動","しょうどう","impulse, urge, impetus"
"","リング","ring"
"同然","どうぜん","just like, (virtually) no different from, (almost) the same as, as good as (e.g. dead, settled)"
"空想","くうそう","daydream, fantasy, fancy, vision"
"","ロス","loss; feeling of loss"
"所々","ところどころ, しょしょ","here and there, in places"
"暴力","ぼうりょく","violence, mayhem"
"因みに","ちなみに","by the way, in this connection, incidentally, in passing"
"消滅","しょうめつ","extinction, extinguishment, disappearance, vanishing, termination, lapse; annihilation"
"見なす","みなす","to regard (as), to consider (to be), to deem, to look upon (as), to think of (as)"
"米国","べいこく","(United States of) America, USA, US"
"一軒","いっけん","one house"
"辞める","やめる","to resign, to retire, to quit, to leave (one's job, etc.)"
"野球","やきゅう","baseball"
"根拠","こんきょ","basis, grounds, foundation, reason, authority; base (of operations)"
"範囲","はんい","extent, scope, sphere, range, span"
"市内","しない","in the city, within the city"
"英国","えいこく","United Kingdom, Britain, Great Britain"
"","フォーク, ホーク","fork; forkball"
"","サラリーマン, サラーリーマン, サラリマン, サラーリマン, サラリー・マン","office worker, company employee, company man, salaryman"
"打","ダース","dozen"
"削る","けずる","to shave (wood, leather, etc.), to sharpen (e.g. pencil), to plane, to whittle, to pare, to scrape off, to erode; to cut down (budget, expenses, staff, time, etc.), to curtail, to reduce; to delete, to erase, to remove, to cross out, to strike out"
"","もしもし","hello (e.g. on phone); excuse me! (when calling out to someone)"
"活躍","かつやく","activity (esp. energetic or successful), great efforts, active participation; walking about with great vigor"
"専門","せんもん","speciality, specialty, special subject of study, area of expertise, (one's) field, (one's) major; sole interest, single focus, concentrating exclusively on, doing exclusively, sticking to"
"片隅","かたすみ","corner, nook"
"養子","ようし","adopted child (usu. male), son-in-law"
"脳裏","のうり","one's mind"
"主婦","しゅふ","housewife, mistress (of the house), homemaker"
"温泉","おんせん","hot spring; onsen, hot spring resort, hot spring spa"
"兜","かぶと","helmet (of a warrior), headpiece"
"拒む","こばむ","to refuse, to reject, to decline; to prevent (from doing), to deny (e.g. access), to block"
"次のように","つぎのように","in the following manner, as follows"
"機関","きかん","engine; agency, organisation, organization, institution, organ, body; system, facility, facilities"
"選手権","せんしゅけん","championship, title (of champion); championship game, championship tournament"
"議席","ぎせき","parliamentary seat"
"税制","ぜいせい","tax system"
"高齢者","こうれいしゃ","old person, elderly person, senior citizen"
"空間","くうかん","space, room, airspace"
"源","みなもと","source (of a river), fountainhead; source, origin, root"
"増税","ぞうぜい","tax increase"
"上場","じょうじょう","listing (on the stock exchange, etc.), taking (a company) public; performance (of a play, opera, etc.), staging, presentation"
"縁","ふち","rim, brim, edge, brink"
"指標","しひょう","index, indices, indicator"
"節","せつ","occasion, time; section (of a literary work or piece of music), passage, paragraph, verse, stanza; clause; season, term; one's principles, integrity; node (of a plant stem); (taxonomical) section; knot (nautical mile per hour)"
"分割","ぶんかつ","partition, division, separation, segmenting, splitting"
"値下げ","ねさげ","price reduction, price cut, reduction in price, markdown"
"出来高","できだか","yield, crop, production, volume, piecework"
"撤廃","てっぱい","annulment, abolition, repeal, rescission"
"農産物","のうさんぶつ","agricultural produce"
"休業","きゅうぎょう","suspension of business, temporary closure (of a store, school, etc.), shutdown, holiday"
"目前","もくぜん","before one's very eyes, under one's nose, imminence, close at hand"
"高騰","こうとう","sharp rise (in prices), steep rise, substantial increase, soaring"
"至って","いたって","very much, exceedingly, extremely"
"集計","しゅうけい","totalization, totalisation, aggregation, tally (e.g. of votes), adding up, summing up"
"衣料","いりょう","clothing"
"急増","きゅうぞう","rapid increase, proliferation, surge, explosion"
"歳入","さいにゅう","annual revenue (government), annual income (government), budget receipts"
"走り","はしり","running; gliding; first (harvest) of the season; beginning, start; kitchen sink"
"社会問題","しゃかいもんだい","social problem"
"上り","のぼり","ascent, climbing, ascending (path), climb; up-train, train heading toward the starting point of its route; upbound (esp. toward Tokyo); upstream, uphill"
"学級","がっきゅう","(school) class"
"稼ぎ","かせぎ","earnings"
"腰痛","ようつう","lower back pain, lumbago"
"取り決め","とりきめ","decision, agreement"
"畳","たたみ","tatami mat, Japanese straw floor coverings"
"鴨","かも, カモ","duck; easy mark, sucker, sitting duck"
"口頭","こうとう","oral, verbal, spoken, parol"
"資本金","しほんきん","capital stock"
"公会堂","こうかいどう","town hall, public hall"
"水道水","すいどうすい","tap water"
"割り当て","わりあて, かっとう","allotment, assignment, allocation, quota, rationing; allocation"
"不合格","ふごうかく","(examination) failure, rejection, disqualification"
"急騰","きゅうとう","sudden rise (in price), sharp rise, jump, surge"
"非行","ひこう","delinquency, misconduct"
"１１９番","ひゃくじゅうきゅうばん","119 (ambulance and fire brigade emergency telephone number in Japan)"
"開演","かいえん","curtain raising, starting (e.g. play, concert)"
"寄港","きこう","calling at a port; making an intermediate stop at an airport"
"淡水","たんすい","fresh water (i.e. not salt water)"
"母乳","ぼにゅう","mother's milk"
"算数","さんすう","arithmetic; calculation"
"購読","こうどく","buying and reading (book, magazine, etc.), subscribing (incl. free subscriptions), taking (e.g. newspaper)"
"激論","げきろん","heated argument, heated discussion, heated debate"
"思い切り","おもいきり","to one's heart's content, as much as one wants, as hard as one can, with all one's strength, to the best of one's ability, to the utmost, with determination, hard, heavily; resolution, decisiveness, determination, resignation"
"裏返し","うらがえし","inside out, upside down; flip side, opposite, contrary, reverse"
"方法論","ほうほうろん","methodology"
"日用品","にちようひん","daily necessities"
"有毒","ゆうどく","poisonous, toxic"
