"森林","しんりん","forest, woods"
"生家","せいか, しょうか","house where one was born; one's parents' house"
"","ペンキ","paint"
"支障","ししょう","obstacle, hindrance, impediment, difficulty"
"志願","しがん","aspiration, volunteering, desire, application"
"仏壇","ぶつだん","Buddhist (household) altar"
"","インク","ink"
"一昨年","おととし, いっさくねん","year before last"
"当番","とうばん","being on duty, person on duty, one's turn"
"居眠り","いねむり","nodding off (while sitting), dozing"
"洗練","せんれん","refinement, polish"
"茸","きのこ, たけ, キノコ","mushroom"
"介入","かいにゅう","intervention"
"垢","あか","dirt, filth, grime"
"聖堂","せいどう","(Confucian) temple, church, sanctuary"
"運営","うんえい","management, administration, operation"
"稼業","かぎょう","trade, business, occupation, profession, job"
"蒸発","じょうはつ","evaporation; disappearance (of a person), vanishing without a trace"
"潜入","せんにゅう","infiltration, sneaking in, going undercover"
"","パーカー, パーカ","hooded sweatshirt, hoodie, hoody; hooded jacket, parka, anorak"
"名高い","なだかい","famous, noted, renowned, celebrated, well-known"
"資本","しほん","funds, capital"
"住","じゅう","dwelling, living"
"失敬","しっけい","rudeness, impoliteness, disrespect, impertinence; leaving, going (on one's way), saying goodbye; taking without permission, stealing, pinching, pilfering; my apologies, I must be going now, so long"
"猶予","ゆうよ","postponement, deferment, extension (of time)"
"題する","だいする","to be titled (e.g. a book), to be named"
"特性","とくせい","special characteristic, special quality, trait, idiosyncrasy, peculiarity"
"","スマート","smart (clothing, etc.), stylish; slim, slender; skilful, slick, clever, adroit"
"体育館","たいいくかん, たいくかん","gymnasium"
"理念","りねん","(Platonic) ideal (of how things ought to be, e.g. human rights), foundational principle, idea, conception (e.g. of the university), doctrine, ideology"
"放題","ほうだい","(doing) as one pleases, to one's heart's content, letting (something) go unchecked, leaving uncontrolled, leaving (something) to take its own course"
"保護者","ほごしゃ","guardian, protector, patron, parent"
"交易","こうえき","trade, commerce"
"煮込む","にこむ","to boil well, to stew, to simmer (for a long time); to cook (various ingredients) together"
"","ネオン","neon (Ne); neon sign"
"お医者さん","おいしゃさん","doctor"
"娯楽","ごらく","amusement, entertainment, recreation, pleasure, pastime, hobby"
"線香","せんこう","incense stick"
"一貫","いっかん","consistency, coherence, integration; one kan (approx. 3.75 kg); one piece of sushi"
"引きつける","ひきつける","to attract, to draw near; to charm, to attract, to fascinate, to entice; to have a convulsion"
"講堂","こうどう","auditorium, lecture hall"
"処罰","しょばつ","punishment, penalty"
"至急","しきゅう","urgent, pressing, immediate, prompt, express; urgently, promptly, at once, right away, without delay, as soon as possible"
"立て直す","たてなおす","to put back up, to stand back up; to restore (to former strength), to revive (e.g. the economy), to reorganize, to rearrange, to put right, to recover, to put back on its feet; to make again (a plan, policy, etc.), to reformulate, to revise"
"","シナリオ","script, screenplay; scenario"
"言い換える","いいかえる","to say in other words, to put another way, to express in different words, to reword, to rephrase"
"待ち伏せ","まちぶせ","ambush, lying in wait for an ambush"
"数ヶ月","すうかげつ","several months"
"博多","はかた","Hakata (old but still commonly used name for Fukuoka)"
"都心","としん","city centre (esp. of Tokyo), heart of a city, downtown area"
"開拓","かいたく","reclamation (e.g. of wasteland), cultivation, development; pioneering, opening up (e.g. of a new market), breaking new ground, trailblazing"
"代議士","だいぎし","parliamentarian, member of a congress"
"","チベット","Tibet"
"本番","ほんばん","performance (as opposed to practice), going before an audience or on-air, take; game, match; high of the season, height (of summer, etc.), actual event (or celebration, etc.), real deal; penetrative vaginal sex (with a prostitute), unsimulated sex (in an adult movie); production environment"
"泥々","どろどろ, ドロドロ","viscous, mushy, pulpy, thick, slushy, syrupy, sticky; muddy, dirty (with oil, grease, etc.); to be in an ugly state (of emotions, relations, etc.), to be murky, to be sordid"
"従事","じゅうじ","engaging in (work), pursuing (e.g. studies), following (a profession), being involved in"
"一門","いちもん","family, clan, kin; sect, school, adherents, followers, disciples; group of related sumo stables"
"","ビット, ビト","bit; bit (of a drill, screwdriver, etc.)"
"猟","りょう","hunting, shooting; game, quarry"
"","サボる, さぼる","to be truant, to slack off, to play hooky, to skip school, to cut class, to skip out"
"時として","ときとして","in some cases, sometimes, on occasions"
"貨幣","かへい","money, currency, coin"
"頑張る","がんばる","to persevere, to persist, to keep at it, to hang on, to hold out, to do one's best; to insist that, to stick to (one's opinion); to remain in a place, to stick to one's post, to refuse to budge"
"一部分","いちぶぶん","one part, one portion, one section"
"対等","たいとう","equality (esp. of status), equal footing, equal terms"
"及び","および","and, as well as"
"総合","そうごう","synthesis, combination, integration, putting together; general, combined, composite, mixed, integrated, comprehensive; synthesis, colligation"
"化学","かがく, ばけがく","chemistry"
"昨晩","さくばん","last night"
"説得力","せっとくりょく","persuasiveness, powers of persuasion, cogency"
"左翼","さよく, サヨク","left wing; left wing (of a bird or aircraft); left wing (of an army, building, etc.), left flank; left field, left fielder; left wing (in soccer, rugby, etc.)"
"山川","さんせん, やまかわ","mountains and rivers"
"無心","むしん","innocence; mind free of obstructive thoughts, detachment, no-mind; insentient; pestering (someone for money, etc.), asking, begging, request"
"","バナナ","banana"
"侮る","あなどる","to disdain, to look down on, to make light of, to hold in contempt, to scorn, to despise"
"簡潔","かんけつ","concise, brief, succinct, compact (style)"
"筆跡","ひっせき, ふであと","handwriting; calligraphy specimen, example of penmanship, holograph"
"どちらかと言うと","どちらかというと","if anything, if pushed I'd say, if I had to say"
"テレビ局","テレビきょく","television station"
"駆逐艦","くちくかん","destroyer (ship)"
"跳ね上がる","はねあがる","to jump up, to spring up; to jump (market, price, etc.), to rise sharply, to skyrocket; to act rashly, to jump the gun"
"","ピカピカ, ぴかぴか, ピッカピカ, ぴっかぴか, ビカビカ, びかびか","with a glitter, with a sparkle; brand new, shiny and new; cleaned (of a plate, etc.), finished"
"収集","しゅうしゅう","collecting, accumulating, gathering; collection (of art, stamps, insects, etc.); garbage collection, waste collection"
"収録","しゅうろく","recording (in a book, the minutes, etc.), printing, including; recording (audio or video)"
"自衛隊","じえいたい","Japan Self-Defense Forces, JSDF; self-defence force, self-defense force"
"演習","えんしゅう","practice, exercise, drill; military exercise, manoeuvres, maneuvers, drill; seminar"
"風習","ふうしゅう","custom"
"庁","ちょう","government office, agency, board"
"地蔵","じぞう","Kshitigarbha (bodhisattva who looks over children, travellers and the underworld), Ksitigarbha, Jizō"
"独りでに","ひとりでに","by itself, automatically, naturally"
"常連","じょうれん","regular customer, regular patron, regular visitor, frequenter; constant companion"
"饂飩","うどん, うんどん","udon, thick Japanese wheat noodles"
"","コメント","comment"
"怒号","どごう","angry roar, bellow"
"鈍る","にぶる, なまる","to become blunt, to grow dull; to become less capable, to weaken, to falter"
"やり過ごす","やりすごす","to let (something or someone) go past; to do too much"
"校門","こうもん","school gate"
"","サラダ, サラド","salad"
"無くてはいけない","なくてはいけない","cannot do without something, indispensable, absolutely necessary; have to do"
"貯金","ちょきん","putting money aside, savings, deposit (e.g. in a bank); accumulated surplus of wins, wins in the bank"
"翻る","ひるがえる","to flutter (in the wind), to wave, to flap, to fly; to turn over, to flip over; to suddenly change (attitude, opinion, etc.), to suddenly switch, to alter, to flip"
"中継","ちゅうけい","relay, hook-up; relay broadcasting"
"望遠鏡","ぼうえんきょう","telescope"
"運河","うんが","(navigable) canal, waterway"
"即死","そくし","instant death"
"推進","すいしん","propulsion, drive; promotion (of a policy, project, movement, etc.), furtherance, advancement, pushing forward"
"点滅","てんめつ","switching on and off (of a light), flashing, blinking, flickering"
"か否か","かいなか","whether or not"
"","キャップ","leader, chief, head, captain (of a team)"
"公衆電話","こうしゅうでんわ","public telephone, pay phone"
"羽目","はめ","panel, wainscoting, wainscotting; plight, fix, bind, awkward situation, difficult situation, mess"
"交流","こうりゅう","exchange (e.g. cultural), interchange, interaction, mingling, mixing, coming together; alternating current, AC"
"克服","こくふく","conquest (of a difficulty, illness, crisis, etc.), overcoming, surmounting, bringing under control"
"決め付ける","きめつける","to fix upon (one-sidedly), to (ignore someone's position and) arbitrarily decide something is the case; to scold, to take (a person) to task"
"飛び交う","とびかう","to fly about, to flutter about, to flit about, to fly past each other"
"保険","ほけん","insurance; guarantee, warranty"
"勲章","くんしょう","decoration, order, medal"
"改良","かいりょう","improvement, reform"
"","だらだら, ダラダラ","in drops, dripping, trickling, streaming, flowing; gently (sloping); sluggishly, endlessly, lengthily; leisurely, idly, slowly, slovenly"
"","コックピット, コクピット","cockpit"
"海辺","うみべ, かいへん","beach, seashore, seaside, coast"
"拘る","こだわる","to be obsessive (about), to be overly concerned (with), to fuss (over), to worry too much (about), to be picky (about), to be hung up (on), to stick to; to be particular (about), to pay special attention (to), to be fastidious (about), to insist (on), to be uncompromising; to get stuck, to be obstructed"
"真夏","まなつ","middle of summer, height of summer, midsummer"
"詰問","きつもん","cross-examination, close questioning, demanding an explanation"
"刺身","さしみ","sashimi (raw sliced fish, shellfish or crustaceans)"
"自負","じふ","pride, self-confidence, thinking highly of oneself, being proud of one's abilities or achievements"
"と言うことはない","ということはない","it is not possible (to, that), there is no such thing as"
"質量","しつりょう","mass; quality and quantity"
"未","ひつじ","the Sheep (eighth sign of the Chinese zodiac), the Ram, the Goat; hour of the Sheep (around 2pm, 1-3pm, or 2-4pm); south-southwest; sixth month of the lunar calendar"
"","ドック, ドッグ","dock; thorough physical examination"
"金魚","きんぎょ, キンギョ","goldfish (Carassius auratus)"
"衛星","えいせい","(natural) satellite, moon; (artificial) satellite"
"身軽","みがる","agile, nimble, light (of foot); casual (clothing), light (e.g. luggage); carefree, with limited responsibility"
"動じる","どうじる","to be perturbed, to be agitated"
"応用","おうよう","(practical) application, putting to practical use; applied (e.g. physics, linguistics, research)"
"救助","きゅうじょ","relief, aid, rescue"
"報復","ほうふく","retaliation, revenge, reprisal, retribution; retorsion, retortion"
"達人","たつじん","master, expert"
"大海","たいかい, おおうみ","ocean, large sea; fabric pattern"
"お休みなさい","おやすみなさい","good night"
"巡回","じゅんかい","going around, patrol, round, tour"
"荷揚げ","にあげ","unloading, landing"
"今月","こんげつ","this month"
"共同体","きょうどうたい","cooperative body, cooperative system, collective, community"
"統制","とうせい","regulation, control"
"梅雨","つゆ, ばいう","(East Asian) rainy season (in Japan, usu. from early June to mid-July); rain during the rainy season"
"血痕","けっこん","bloodstain"
"省く","はぶく","to omit, to leave out, to exclude, to eliminate; to curtail, to save, to cut down, to economize, to economise"
"普及","ふきゅう","diffusion, spread, popularization, promulgation, familiarization"
"移住","いじゅう","migration, move, emigration, immigration"
"石鹸","せっけん","soap"
"よろしくお願いします","よろしくおねがいします","please remember me, please help me, please treat me well, I look forward to working with you; please do, please take care of"
"筆頭","ひっとう, ふでがしら","brush tip; first on a list; head, chief"
"","モーター, モータ","motor"
"ＯＵＴ","アウト","out (of a ball; in tennis, etc.), outside the line; out, putout; outer, external, outside; exit, exit here; front nine; no good, unacceptable, out of line, over, finished, disqualified; check-out time"
"","ベタ","betta (esp. the Siamese fighting fish, Betta splendens)"
"運搬","うんぱん","transport, transportation, conveyance, carriage"
"水槽","すいそう","water tank, cistern; fish tank, aquarium"
"更ける","ふける","to get late, to advance, to wear on"
"ラテン語","ラテンご","Latin (language)"
"","バルコニー","balcony"
"嫌疑","けんぎ","suspicion"
"とは言うものの","とはいうものの","having said that, be that as it may"
"喫茶","きっさ","tea drinking; teahouse, tearoom, coffee lounge, coffee shop, (rather formal) cafe"
"薬品","やくひん","medicine, chemicals"
"音色","ねいろ, おんしょく","tone color, tone colour, tone quality, timbre"
"事項","じこう","matter, item, facts"
"人員","じんいん","number of persons, personnel"
"望月","もちづき, ぼうげつ","full moon, moon on the 15th day of the month (by the lunar calendar); full moon of the eighth lunar month"
"手応え","てごたえ","feeling in the hands (when striking, poking, etc.), (feeling of) resistance; response (to one's efforts), reaction, (having an) effect (on)"
"小学","しょうがく","elementary school, primary school, grade school; school for children over eight years old in ancient China; traditional Chinese philology"
"敵対","てきたい","hostility, antagonism, opposition"
"竹林","ちくりん, たけばやし","bamboo thicket, bamboo grove"
"洗濯物","せんたくもの, せんたくもん","laundry, the washing"
"宗家","そうけ, そうか","head of family, head house; sōke, founder (of a style, etc.), originator"
"錨","いかり","anchor"
"士気","しき","morale (of troops, team, etc.), esprit de corps"
"楽園","らくえん","paradise, Eden"
"貧乏人","びんぼうにん","poor person, the poor"
"思い描く","おもいえがく","to imagine, to picture, to figure, to see"
"選択肢","せんたくし","choices, alternatives, options"
"手口","てぐち","modus operandi, criminal technique, trick"
"曲線","きょくせん","curve"
"雪崩","なだれ","avalanche, snowslide"
"","チケット, ティケット, テケツ","ticket"
"好感","こうかん","good feeling, good will, favourable impression, favorable impression"
"遺伝","いでん","heredity, (genetic) inheritance"
"原子","げんし","atom"
"視力","しりょく","eyesight, vision, visual acuity"
"声高","こわだか","loud (of a voice)"
"湖水","こすい","lake"
"","ラスト","last, final; end, conclusion, last one"
"","となったら","where ... is concerned, when it becomes, if it becomes"
"退職","たいしょく","retirement, resignation"
"空洞","くうどう","cavity, hollow, cave, cavern; hollow"
"名物","めいぶつ","famous product, special product, speciality, specialty"
"","プロジェクト","project"
"宛名","あてな","name and address (on an envelope, etc.), (addressee's) name, addressee"
"用紙","ようし","blank form; sheets of paper, sheet of paper"
"激情","げきじょう","violent emotion, passion, fury"
"","ざわざわ, ザワザワ","noisily (from many people talking), in a commotion; with a rustling sound (of leaves, branches, etc.), with a rippling sound (of the surface of a lake, etc.); feeling a chill, with a chill (up one's spine)"
"指揮者","しきしゃ","(musical) conductor; commander, leader, director"
"抜群","ばつぐん, ばっくん, バツグン","outstanding, excellent, exceptional, distinguished, unrivaled, surpassing (e.g. beauty), beyond compare"
"報いる","むくいる","to reward, to recompense, to repay; to retaliate, to get revenge"
"上","かみ","upper reaches (of a river), upper stream; top, upper part, upper half (of the body); long ago; beginning, first; person of high rank (e.g. the emperor); government, imperial court; imperial capital (i.e. Kyoto), capital region (i.e. Kansai), region (or direction of) the imperial palace; head (of a table); wife, mistress (of a restaurant)"
"苦難","くなん","suffering, distress, hardship, trial"
"","オートバイ","motorcycle, motorbike"
"土曜","どよう","Saturday"
"","リーグ","league"
"切実","せつじつ","earnest, sincere, acute, keen, fervent; pressing, urgent, serious, severe; pertinent, appropriate"
"余波","よは, なごり, なごろ","waves that remain after the wind has subsided; after-effect, aftermath"
"尤もらしい","もっともらしい","plausible, believable; solemn, dignified, serious"
"輸出","ゆしゅつ, しゅしゅつ","export, exportation; efferent"
"脂肪","しぼう","fat, grease, blubber, lard, suet"
"発覚","はっかく","detection (of a plot, fraud, etc.), discovery, coming to light, being uncovered"
"考察","こうさつ","consideration, inquiry, enquiry, investigation, study"
"破棄","はき","tearing up and discarding (e.g. documents), destruction; annulment, cancellation, abrogation, voiding, breaking (e.g. a treaty); reversal (of an original ruling on appeal), quashing"
"焼酎","しょうちゅう","shōchū, Japanese spirit distilled from sweet potatoes, rice, etc."
"誠意","せいい","sincerity, good faith"
"私服","しふく","ordinary clothes (i.e. non-uniform), plain clothes, civilian clothes, casual wear, mufti; plainclothes police officer"
"無性に","むしょうに","very much, intensely, overwhelmingly, excessively, irresistibly, without any obvious reason"
"共々","ともども","together, in company"
"南側","みなみがわ","south side"
"原文","げんぶん","original text"
"一身","いっしん","oneself, one's body"
